thinclient.thinclient.,1.1,Thu Nov  8 15:35:18 2012,00:E1:75:10:00:BE,00:E1:75:10:00:BF
thinclient.thinclient.,1.1,Thu Nov  8 15:37:41 2012,00:E1:75:10:00:C0,00:E1:75:10:00:C1
thinclient.thinclient.,1.1,Thu Nov  8 15:42:40 2012,00:E1:75:10:00:C2,00:E1:75:10:00:C3
thinclient.thinclient.,1.1,Thu Nov  8 15:49:21 2012,00:E1:75:10:00:C4,00:E1:75:10:00:C5
thinclient.thinclient.,1.1,Thu Nov  8 15:52:15 2012,00:E1:75:10:00:C6,00:E1:75:10:00:C7
thinclient.thinclient.,1.1,Thu Nov  8 15:52:31 2012,00:E1:75:10:00:C8,00:E1:75:10:00:C9
thinclient.thinclient.,1.1,Thu Nov  8 15:54:44 2012,00:E1:75:10:00:CA,00:E1:75:10:00:CB
thinclient.thinclient.,1.1,Thu Nov  8 15:56:04 2012,00:E1:75:10:00:CC,00:E1:75:10:00:CD
thinclient.thinclient.,1.1,Thu Nov  8 15:56:35 2012,00:E1:75:10:00:CE,00:E1:75:10:00:CF
thinclient.thinclient.,1.1,Thu Nov  8 15:58:50 2012,00:E1:75:10:00:D0,00:E1:75:10:00:D1
thinclient.thinclient.,1.1,Thu Nov  8 16:04:43 2012,00:E1:75:10:00:D2,00:E1:75:10:00:D3
thinclient.thinclient.,1.1,Thu Nov  8 16:05:13 2012,00:E1:75:10:00:D4,00:E1:75:10:00:D5
thinclient.thinclient.,1.1,Thu Nov  8 16:07:15 2012,00:E1:75:10:00:D6,00:E1:75:10:00:D7
thinclient.thinclient.,1.1,Thu Nov  8 16:09:53 2012,00:E1:75:10:00:D8,00:E1:75:10:00:D9
thinclient.thinclient.,1.1,Thu Nov  8 16:12:38 2012,00:E1:75:10:00:DA,00:E1:75:10:00:DB
thinclient.thinclient.,1.1,Fri Nov  9 12:15:22 2012,00:E1:75:10:00:DC,00:E1:75:10:00:DD
thinclient.thinclient.,1.1,Fri Nov  9 12:16:19 2012,00:E1:75:10:00:DE,00:E1:75:10:00:DF
thinclient.thinclient.,1.1,Fri Nov  9 12:17:16 2012,00:E1:75:10:00:E0,00:E1:75:10:00:E1
thinclient.thinclient.,1.1,Fri Nov  9 12:19:00 2012,00:E1:75:10:00:E2,00:E1:75:10:00:E3
thinclient.thinclient.,1.1,Fri Nov  9 12:21:14 2012,00:E1:75:10:00:E4,00:E1:75:10:00:E5
thinclient.thinclient.,1.1,Fri Nov  9 12:50:34 2012,00:E1:75:10:00:E6,00:E1:75:10:00:E7
thinclient.thinclient.,1.1,Fri Nov  9 12:50:43 2012,00:E1:75:10:00:E8,00:E1:75:10:00:E9
thinclient.thinclient.,1.1,Fri Nov  9 12:52:33 2012,00:E1:75:10:00:EA,00:E1:75:10:00:EB
thinclient.thinclient.,1.1,Fri Nov  9 12:54:51 2012,00:E1:75:10:00:EC,00:E1:75:10:00:ED
thinclient.thinclient.,1.1,Fri Nov  9 12:59:22 2012,00:E1:75:10:00:EE,00:E1:75:10:00:EF
thinclient.thinclient.,1.1,Fri Nov  9 13:00:08 2012,00:E1:75:10:00:F0,00:E1:75:10:00:F1
thinclient.thinclient.,1.1,Fri Nov  9 13:16:30 2012,00:E1:75:10:00:F2,00:E1:75:10:00:F3
thinclient.thinclient_hynix.,1.3,Fri Nov  9 13:17:47 2012,00:E1:75:10:00:F4,00:E1:75:10:00:F5
thinclient.thinclient_hynix.,1.3,Fri Nov  9 13:50:08 2012,00:E1:75:10:00:F6,00:E1:75:10:00:F7
thinclient.thinclient.,1.1,Fri Nov  9 13:50:23 2012,00:E1:75:10:00:F8,00:E1:75:10:00:F9
thinclient.thinclient_hynix.,1.3,Fri Nov  9 13:51:22 2012,00:E1:75:10:00:FA,00:E1:75:10:00:FB
thinclient.thinclient_hynix.,1.3,Fri Nov  9 13:54:47 2012,00:E1:75:10:00:FC,00:E1:75:10:00:FD
thinclient.thinclient.,1.1,Fri Nov  9 13:55:09 2012,00:E1:75:10:00:FE,00:E1:75:10:00:FF
thinclient.thinclient.,1.1,Fri Nov  9 13:59:59 2012,00:E1:75:10:01:00,00:E1:75:10:01:01
thinclient.thinclient.,1.1,Fri Nov  9 14:01:18 2012,00:E1:75:10:01:02,00:E1:75:10:01:03
thinclient.thinclient.,1.1,Fri Nov  9 14:01:30 2012,00:E1:75:10:01:04,00:E1:75:10:01:05
thinclient.thinclient.,1.1,Fri Nov  9 14:01:42 2012,00:E1:75:10:01:06,00:E1:75:10:01:07
thinclient.thinclient.,1.1,Fri Nov  9 14:02:04 2012,00:E1:75:10:01:08,00:E1:75:10:01:09
thinclient.thinclient.,1.1,Fri Nov  9 14:02:16 2012,00:E1:75:10:01:0A,00:E1:75:10:01:0B
thinclient.thinclient.,1.1,Fri Nov  9 14:02:31 2012,00:E1:75:10:01:0C,00:E1:75:10:01:0D
thinclient.thinclient.,1.1,Fri Nov  9 14:03:23 2012,00:E1:75:10:01:0E,00:E1:75:10:01:0F
thinclient.thinclient.,1.1,Fri Nov  9 14:03:36 2012,00:E1:75:10:01:10,00:E1:75:10:01:11
thinclient.thinclient.,1.1,Fri Nov  9 14:04:00 2012,00:E1:75:10:01:12,00:E1:75:10:01:13
thinclient.thinclient.,1.1,Fri Nov  9 14:04:24 2012,00:E1:75:10:01:14,00:E1:75:10:01:15
thinclient.thinclient.,1.1,Fri Nov  9 14:04:36 2012,00:E1:75:10:01:16,00:E1:75:10:01:17
thinclient.thinclient.,1.1,Fri Nov  9 14:05:08 2012,00:E1:75:10:01:18,00:E1:75:10:01:19
thinclient.thinclient.,1.1,Fri Nov  9 14:05:38 2012,00:E1:75:10:01:1A,00:E1:75:10:01:1B
thinclient.thinclient.,1.1,Fri Nov  9 14:06:30 2012,00:E1:75:10:01:1C,00:E1:75:10:01:1D
thinclient.thinclient.,1.1,Fri Nov  9 17:03:06 2012,00:E1:75:10:01:1E,00:E1:75:10:01:1F
thinclient.thinclient.,1.1,Fri Nov  9 17:03:48 2012,00:E1:75:10:01:20,00:E1:75:10:01:21
thinclient.thinclient.,1.1,Fri Nov  9 17:04:00 2012,00:E1:75:10:01:22,00:E1:75:10:01:23
thinclient.thinclient.,1.1,Fri Nov  9 17:04:23 2012,00:E1:75:10:01:24,00:E1:75:10:01:25
thinclient.thinclient_hynix.,1.3,Fri Nov  9 17:27:10 2012,00:E1:75:10:01:26,00:E1:75:10:01:27
thinclient.thinclient_hynix.,1.3,Fri Nov  9 17:27:14 2012,00:E1:75:10:01:28,00:E1:75:10:01:29
thinclient.thinclient_hynix.,1.3,Fri Nov  9 17:27:54 2012,00:E1:75:10:01:2A,00:E1:75:10:01:2B
thinclient.thinclient.,1.1,Fri Nov  9 17:54:15 2012,00:E1:75:10:01:2C,00:E1:75:10:01:2D
thinclient.thinclient.,1.1,Fri Nov  9 17:55:05 2012,00:E1:75:10:01:2E,00:E1:75:10:01:2F
thinclient.thinclient.,1.1,Fri Nov  9 17:55:52 2012,00:E1:75:10:01:30,00:E1:75:10:01:31
thinclient.thinclient.,1.1,Fri Nov  9 17:56:04 2012,00:E1:75:10:01:32,00:E1:75:10:01:33
thinclient.thinclient.,1.1,Mon Nov 12 17:47:07 2012,00:E1:75:10:01:34,00:E1:75:10:01:35
thinclient.thinclient.,1.1,Mon Nov 12 17:47:17 2012,00:E1:75:10:01:36,00:E1:75:10:01:37
thinclient.thinclient.,1.1,Mon Nov 12 17:48:35 2012,00:E1:75:10:01:38,00:E1:75:10:01:39
thinclient.thinclient.,1.1,Mon Nov 12 17:50:45 2012,00:E1:75:10:01:3A,00:E1:75:10:01:3B
thinclient.thinclient.,1.1,Mon Nov 12 17:52:39 2012,00:E1:75:10:01:3C,00:E1:75:10:01:3D
thinclient.thinclient.,1.1,Mon Nov 12 17:53:19 2012,00:E1:75:10:01:3E,00:E1:75:10:01:3F
thinclient.thinclient.,1.1,Mon Nov 12 17:57:30 2012,00:E1:75:10:01:40,00:E1:75:10:01:41
thinclient.thinclient.,1.1,Mon Nov 12 17:59:55 2012,00:E1:75:10:01:42,00:E1:75:10:01:43
thinclient.thinclient.,1.1,Mon Nov 12 18:03:50 2012,00:E1:75:10:01:44,00:E1:75:10:01:45
thinclient.thinclient.,1.1,Mon Nov 12 18:08:56 2012,00:E1:75:10:01:46,00:E1:75:10:01:47
thinclient.thinclient.,1.1,Mon Nov 12 18:10:41 2012,00:E1:75:10:01:48,00:E1:75:10:01:49
thinclient.thinclient.,1.1,Mon Nov 12 18:12:22 2012,00:E1:75:10:01:4A,00:E1:75:10:01:4B
thinclient.thinclient.,1.1,Mon Nov 12 18:13:29 2012,00:E1:75:10:01:4C,00:E1:75:10:01:4D
thinclient.thinclient.,1.1,Mon Nov 12 18:14:13 2012,00:E1:75:10:01:4E,00:E1:75:10:01:4F
thinclient.thinclient.,1.1,Mon Nov 12 18:16:53 2012,00:E1:75:10:01:50,00:E1:75:10:01:51
thinclient.thinclient_hynix.,1.3,Mon Nov 12 18:18:04 2012,00:E1:75:10:01:52,00:E1:75:10:01:53
thinclient.thinclient_hynix.,1.3,Mon Nov 12 18:18:17 2012,00:E1:75:10:01:54,00:E1:75:10:01:55
thinclient.thinclient_hynix.,1.3,Mon Nov 12 18:21:30 2012,00:E1:75:10:01:56,00:E1:75:10:01:57
thinclient.thinclient.,1.1,Mon Nov 12 18:22:04 2012,00:E1:75:10:01:58,00:E1:75:10:01:59
thinclient.thinclient_hynix.,1.3,Mon Nov 12 18:23:43 2012,00:E1:75:10:01:5A,00:E1:75:10:01:5B
thinclient.thinclient_hynix.,1.3,Mon Nov 12 18:48:52 2012,00:E1:75:10:01:5C,00:E1:75:10:01:5D
thinclient.thinclient_hynix.,1.3,Mon Nov 12 19:02:09 2012,00:E1:75:10:01:5E,00:E1:75:10:01:5F
thinclient.thinclient.,1.1,Mon Nov 12 19:21:13 2012,00:E1:75:10:01:60,00:E1:75:10:01:61
thinclient.thinclient.,1.1,Mon Nov 12 19:21:26 2012,00:E1:75:10:01:62,00:E1:75:10:01:63
thinclient.thinclient.,1.1,Mon Nov 12 19:22:27 2012,00:E1:75:10:01:64,00:E1:75:10:01:65
thinclient.thinclient.,1.1,Mon Nov 12 19:23:24 2012,00:E1:75:10:01:66,00:E1:75:10:01:67
thinclient.thinclient.,1.1,Mon Nov 12 19:24:16 2012,00:E1:75:10:01:68,00:E1:75:10:01:69
thinclient.thinclient.,1.1,Mon Nov 12 19:27:22 2012,00:E1:75:10:01:6A,00:E1:75:10:01:6B
thinclient.thinclient.,1.1,Mon Nov 12 19:27:33 2012,00:E1:75:10:01:6C,00:E1:75:10:01:6D
thinclient.thinclient.,1.1,Mon Nov 12 19:28:59 2012,00:E1:75:10:01:6E,00:E1:75:10:01:6F
thinclient.thinclient.,1.1,Mon Nov 12 19:32:44 2012,00:E1:75:10:01:70,00:E1:75:10:01:71
thinclient.thinclient.,1.1,Mon Nov 12 19:33:26 2012,00:E1:75:10:01:72,00:E1:75:10:01:73
thinclient.thinclient.,1.1,Mon Nov 12 19:33:32 2012,00:E1:75:10:01:74,00:E1:75:10:01:75
thinclient.thinclient.,1.1,Mon Nov 12 19:34:38 2012,00:E1:75:10:01:76,00:E1:75:10:01:77
thinclient.thinclient.,1.1,Mon Nov 12 19:34:54 2012,00:E1:75:10:01:78,00:E1:75:10:01:79
thinclient.thinclient.,1.1,Mon Nov 12 19:36:38 2012,00:E1:75:10:01:7A,00:E1:75:10:01:7B
thinclient.thinclient.,1.1,Mon Nov 12 19:37:13 2012,00:E1:75:10:01:7C,00:E1:75:10:01:7D
thinclient.thinclient.,1.1,Mon Nov 12 19:37:51 2012,00:E1:75:10:01:7E,00:E1:75:10:01:7F
thinclient.thinclient.,1.1,Mon Nov 12 19:38:57 2012,00:E1:75:10:01:80,00:E1:75:10:01:81
thinclient.thinclient_hynix.,1.3,Mon Nov 12 19:41:38 2012,00:E1:75:10:01:82,00:E1:75:10:01:83
thinclient.thinclient_hynix.,1.3,Mon Nov 12 19:42:33 2012,00:E1:75:10:01:84,00:E1:75:10:01:85
thinclient.thinclient.,1.1,Mon Nov 12 19:55:41 2012,00:E1:75:10:01:86,00:E1:75:10:01:87
thinclient.thinclient.,1.1,Mon Nov 12 19:56:02 2012,00:E1:75:10:01:88,00:E1:75:10:01:89
thinclient.thinclient.,1.1,Mon Nov 12 19:56:53 2012,00:E1:75:10:01:8A,00:E1:75:10:01:8B
thinclient.thinclient.,1.1,Mon Nov 12 19:57:27 2012,00:E1:75:10:01:8C,00:E1:75:10:01:8D
thinclient.thinclient.,1.1,Wed Nov 14 16:38:12 2012,00:E1:75:10:01:8E,00:E1:75:10:01:8F
thinclient.thinclient_hynix.,1.3,Wed Nov 14 16:38:37 2012,00:E1:75:10:01:90,00:E1:75:10:01:91
thinclient.thinclient_hynix.,1.3,Wed Nov 14 16:39:18 2012,00:E1:75:10:01:92,00:E1:75:10:01:93
thinclient.thinclient.,1.1,Wed Nov 14 16:47:42 2012,00:E1:75:10:01:94,00:E1:75:10:01:95
thinclient.thinclient.,1.1,Wed Nov 14 16:50:14 2012,00:E1:75:10:01:96,00:E1:75:10:01:97
thinclient.thinclient.,1.1,Wed Nov 14 17:18:03 2012,00:E1:75:10:01:98,00:E1:75:10:01:99
thinclient.thinclient_hynix.,1.3,Wed Nov 14 17:20:38 2012,00:E1:75:10:01:9A,00:E1:75:10:01:9B
thinclient.thinclient_hynix.,1.3,Wed Nov 14 17:21:14 2012,00:E1:75:10:01:9C,00:E1:75:10:01:9D
thinclient.thinclient.,1.1,Wed Nov 14 18:00:08 2012,00:E1:75:10:01:9E,00:E1:75:10:01:9F
thinclient.thinclient.,1.1,Wed Nov 14 18:01:31 2012,00:E1:75:10:01:A0,00:E1:75:10:01:A1
thinclient.thinclient.,1.1,Wed Nov 14 18:24:56 2012,00:E1:75:10:01:A2,00:E1:75:10:01:A3
thinclient.thinclient.,1.1,Wed Nov 14 18:25:11 2012,00:E1:75:10:01:A4,00:E1:75:10:01:A5
thinclient.thinclient.,1.1,Wed Nov 14 18:28:09 2012,00:E1:75:10:01:A6,00:E1:75:10:01:A7
thinclient.thinclient.,1.1,Wed Nov 14 18:30:39 2012,00:E1:75:10:01:A8,00:E1:75:10:01:A9
thinclient.thinclient.,1.1,Wed Nov 14 18:32:25 2012,00:E1:75:10:01:AA,00:E1:75:10:01:AB
thinclient.thinclient.,1.1,Wed Nov 14 18:32:57 2012,00:E1:75:10:01:AC,00:E1:75:10:01:AD
thinclient.thinclient.,1.1,Wed Nov 14 18:42:53 2012,00:E1:75:10:01:AE,00:E1:75:10:01:AF
thinclient.thinclient.,1.1,Wed Nov 14 18:44:04 2012,00:E1:75:10:01:B0,00:E1:75:10:01:B1
thinclient.thinclient.,1.1,Wed Nov 14 18:45:16 2012,00:E1:75:10:01:B2,00:E1:75:10:01:B3
thinclient.thinclient.,1.1,Wed Nov 14 18:46:14 2012,00:E1:75:10:01:B4,00:E1:75:10:01:B5
thinclient.thinclient.,1.1,Wed Nov 14 18:46:27 2012,00:E1:75:10:01:B6,00:E1:75:10:01:B7
thinclient.thinclient.,1.1,Wed Nov 14 18:48:06 2012,00:E1:75:10:01:B8,00:E1:75:10:01:B9
thinclient.thinclient_hynix.,1.3,Wed Nov 14 18:49:34 2012,00:E1:75:10:01:BA,00:E1:75:10:01:BB
thinclient.thinclient_hynix.,1.3,Wed Nov 14 18:49:42 2012,00:E1:75:10:01:BC,00:E1:75:10:01:BD
thinclient.thinclient_hynix.,1.3,Wed Nov 14 18:50:19 2012,00:E1:75:10:01:BE,00:E1:75:10:01:BF
thinclient.thinclient.,1.1,Wed Nov 14 18:53:04 2012,00:E1:75:10:01:C0,00:E1:75:10:01:C1
